user_id,product_id,model_version,score,rank_no,reason_json
14,69673075023,xgb_user_item_v2,0.6719329357147217,14,"{""source"": ""xgb_user_item""}"
14,100136079282,xgb_user_item_v2,0.6701824069023132,15,"{""source"": ""xgb_user_item""}"
14,10087901051820,xgb_user_item_v2,0.669954240322113,16,"{""source"": ""xgb_user_item""}"
14,13065559672,xgb_user_item_v2,0.6285393238067627,17,"{""source"": ""xgb_user_item""}"
14,100064200322,xgb_user_item_v2,0.5977714657783508,18,"{""source"": ""xgb_user_item""}"
14,100008164593,xgb_user_item_v2,0.589329183101654,19,"{""source"": ""xgb_user_item""}"
14,100288929442,xgb_user_item_v2,0.5862635970115662,20,"{""source"": ""xgb_user_item""}"
15,100017016045,xgb_user_item_v2,0.9789376854896545,1,"{""source"": ""xgb_user_item""}"
15,10042124137320,xgb_user_item_v2,0.9697596430778503,2,"{""source"": ""xgb_user_item""}"
15,100114512933,xgb_user_item_v2,0.9255422949790955,3,"{""source"": ""xgb_user_item""}"
15,100008164593,xgb_user_item_v2,0.9240246415138245,4,"{""source"": ""xgb_user_item""}"
15,100064200322,xgb_user_item_v2,0.9057914614677429,5,"{""source"": ""xgb_user_item""}"
15,69673075023,xgb_user_item_v2,0.9019779562950134,6,"{""source"": ""xgb_user_item""}"
15,10098681688567,xgb_user_item_v2,0.9014196991920471,7,"{""source"": ""xgb_user_item""}"
15,100171913423,xgb_user_item_v2,0.8726850152015686,8,"{""source"": ""xgb_user_item""}"
15,100008149331,xgb_user_item_v2,0.8440901041030884,9,"{""source"": ""xgb_user_item""}"
